TRADEDATE,BOARDID,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR,TRADE_SESSION_DATE,Ticker
2022-01-04,TQBR,Телеграф-п,CNTLP,222,676778.0,8.24,8.0,8.24,8.14,8.08,8.14,83700,8.08,8.08,8.14,676778.0,676778.0,676778.0,0,3,SUR,-0.25,,CNTLP
2022-01-04,TQBR,ДетскийМир,DSKY,8452,170090346.2,127.22,126.24,127.48,127.42,127.0,127.16,1339310,126.98,126.98,127.42,151096648.4,151096648.4,151096648.4,0,3,SUR,0.33,,DSKY
2022-01-04,TQBR,ДЭК ао,DVEC,385,3025078.0,1.263,1.252,1.285,1.276,1.267,1.276,2387000,1.267,1.267,1.276,3025078.0,3025078.0,3025078.0,0,3,SUR,0.16,,DVEC
2022-01-04,TQBR,Электрцинк,ELTZ,98,119540.5,170.5,168.0,173.5,171.5,171.0,171.5,699,,170.0,171.5,0.0,505392.0,0.0,0,3,SUR,0.59,,ELTZ
2022-01-04,TQBR,ЭталонГруп,ETLN,5209,69351961.6,88.2,88.2,90.76,90.08,89.82,90.08,772138,89.82,89.82,90.08,69351961.6,69351961.6,69351961.6,0,3,SUR,2.48,,ETLN
2022-01-04,TQBR,Россети,FEES,8703,294624325.0,0.16664,0.1666,0.17378,0.16962,0.16956,0.17204,1737620000,0.16838,0.16838,0.16962,163509246.8,163509246.8,163509246.8,0,3,SUR,3.24,,FEES
2022-01-04,TQBR,ГАЗПРОМ ао,GAZP,109063,18613756907.7,353.98,348.35,358.1,352.7,353.15,352.55,52707650,352.57,352.57,352.7,14450970741.8,14450970741.8,14450970741.8,0,3,SUR,-0.33,,GAZP
2022-01-04,TQBR,GLTR-гдр,GLTR,3889,99461774.0,624.25,616.65,644.25,640.6,635.1,633.5,156610,635.95,635.95,640.6,75104338.0,75104338.0,75104338.0,0,3,SUR,0.79,,GLTR
2022-01-04,TQBR,ГМКНорНик,GMKN,29151,4705122884.0,23400.0,23132.0,23450.0,23298.0,23296.0,23314.0,201976,23282.0,23282.0,23298.0,3913257638.0,3913257638.0,3913257638.0,0,3,SUR,-0.27,,GMKN
2022-01-04,TQBR,HHRU-адр,HHRU,2896,112991449.0,3847.0,3821.0,4002.0,3924.0,3908.0,3898.0,28913,3947.0,3947.0,3924.0,64139483.0,64139483.0,64139483.0,0,3,SUR,0.65,,HHRU
2022-01-04,TQBR,РусГидро,HYDR,9876,195921352.8,0.7493,0.7456,0.7614,0.7564,0.7557,0.7577,259268000,0.7558,0.7558,0.7564,174051294.7,174051294.7,174051294.7,0,3,SUR,1.12,,HYDR
2022-01-04,TQBR,Ижсталь2ао,IGST,35,223206.0,2580.0,2554.0,2617.0,2560.0,2566.0,2555.0,87,,2580.0,2560.0,0.0,500494.0,0.0,0,3,SUR,-1.35,,IGST
2022-01-04,TQBR,Ижсталь ап,IGSTP,39,196174.0,2189.0,2154.0,2194.0,2163.0,2180.0,2154.0,90,,2172.0,2163.0,0.0,516880.0,0.0,0,3,SUR,-0.28,,IGSTP
2022-01-04,TQBR,ИнтерРАОао,IRAO,17503,796578131.1,4.38,4.38,4.449,4.42,4.4055,4.4135,180807300,4.404,4.404,4.42,686937375.6,686937375.6,686937375.6,0,3,SUR,0.65,,IRAO
2022-01-04,TQBR,КАМАЗ,KMAZ,1240,10783030.0,110.4,109.7,113.8,110.9,111.1,110.9,97050,111.1,111.1,110.9,10783030.0,10783030.0,10783030.0,0,3,SUR,0.09,,KMAZ
2022-01-04,TQBR,РСетКубань,KUBE,31,165537.0,66.7,66.4,68.1,68.1,67.8,68.1,2440,,66.8,68.1,0.0,503900.0,0.0,0,3,SUR,2.1,,KUBE
2022-01-04,TQBR,КузнецкийБ,KUZB,683,1779072.2,0.019,0.0184,0.01968,0.01898,0.01907,0.01898,93310000,0.01907,0.01907,0.01898,1779072.2,1779072.2,1779072.2,0,3,SUR,-0.89,,KUZB
2022-01-04,TQBR,ОргСинт ао,KZOS,415,3233658.0,97.0,96.0,97.5,97.0,96.9,97.0,33370,96.9,96.9,97.0,3233658.0,3233658.0,3233658.0,0,3,SUR,0.1,,KZOS
2022-01-04,TQBR,ОргСинт ап,KZOSP,863,4600722.1,26.3,26.16,26.76,26.36,26.33,26.36,174740,26.33,26.33,26.36,4600722.1,4600722.1,4600722.1,0,3,SUR,0.04,,KZOSP
2022-01-04,TQBR,Лента ао,LENT,474,8149704.8,1013.0,1000.0,1022.8,1020.0,1014.4,1019.8,8034,1014.4,1014.4,1020.0,8149704.8,8149704.8,8149704.8,0,3,SUR,1.84,,LENT
2022-01-04,TQBR,ЛУКОЙЛ,LKOH,24243,3690693844.5,6688.0,6627.0,6741.0,6731.0,6695.5,6728.0,551239,6693.5,6693.5,6731.0,3053130785.5,3053130785.5,3053130785.5,0,3,SUR,0.67,,LKOH
2022-01-04,TQBR,ЛЭСК ао,LPSB,99,1476625.0,9.3,9.3,9.65,9.55,9.5,9.55,155500,9.5,9.5,9.55,1476625.0,1476625.0,1476625.0,0,3,SUR,2.14,,LPSB
2022-01-04,TQBR,РСетиЛЭ,LSNG,484,6156453.0,8.79,8.35,8.79,8.56,8.6,8.6,715500,8.6,8.6,8.56,6156453.0,6156453.0,6156453.0,0,3,SUR,-0.69,,LSNG
2022-01-04,TQBR,РСетиЛЭ-п,LSNGP,736,8242004.0,174.0,173.15,174.9,174.5,174.15,174.5,47330,174.15,174.15,174.5,8242004.0,8242004.0,8242004.0,0,3,SUR,0.52,,LSNGP
2022-01-04,TQBR,ЛСР ао,LSRG,4608,54332398.2,616.2,610.2,620.4,613.0,616.2,613.0,88168,616.2,616.2,613.0,54332398.2,54332398.2,54332398.2,0,3,SUR,-0.26,,LSRG
2022-01-04,TQBR,ММК,MAGN,33113,1200401452.6,70.9,70.655,71.915,71.325,71.365,71.4,16821070,71.385,71.385,71.325,982176673.65,982176673.65,982176673.65,0,3,SUR,0.8,,MAGN
2022-01-04,TQBR,Магнит ао,MGNT,15406,1195421057.0,5519.0,5493.5,5578.0,5550.5,5540.5,5565.0,215757,5541.5,5541.5,5550.5,1049218311.5,1049218311.5,1049218311.5,0,3,SUR,1.01,,MGNT
2022-01-04,TQBR,МГТС-4ап,MGTSP,123,976730.0,1198.0,1198.0,1208.0,1208.0,1204.0,1208.0,811,1204.0,1204.0,1208.0,976730.0,976730.0,976730.0,0,3,SUR,1.17,,MGTSP
2022-01-04,TQBR,МосБиржа,MOEX,22783,1171620833.8,157.37,155.11,158.94,155.77,156.97,155.95,7463890,157.01,157.01,155.77,1047962839.9,1047962839.9,1047962839.9,0,3,SUR,-0.33,,MOEX
2022-01-04,TQBR,РСетиЦП ао,MRKP,1220,10506681.0,0.2389,0.2381,0.2447,0.244,0.2421,0.244,43400000,0.2421,0.2421,0.244,10506681.0,10506681.0,10506681.0,0,3,SUR,2.78,,MRKP
2022-01-04,TQBR,МордЭнСб,MRSB,41,344450.0,0.408,0.407,0.425,0.421,0.42,0.422,820000,,0.419,0.421,0.0,503160.0,0.0,0,3,SUR,0.96,,MRSB
2022-01-04,TQBR,+МосЭнерго,MSNG,1549,21532863.5,2.1405,2.087,2.16,2.095,2.107,2.095,10219000,2.107,2.107,2.095,21532863.5,21532863.5,21532863.5,0,3,SUR,-2.13,,MSNG
2022-01-04,TQBR,РСетиМР ао,MSRS,164,4853705.5,1.259,1.25,1.2685,1.2685,1.26,1.2685,3852000,1.26,1.26,1.2685,4853705.5,4853705.5,4853705.5,0,3,SUR,1.24,,MSRS
2022-01-04,TQBR,Мечел ао,MTLR,16027,354172109.26,127.97,125.5,130.0,127.2,127.39,127.2,2780269,127.39,127.39,127.2,354172109.26,354172109.26,354172109.26,0,3,SUR,-0.24,,MTLR
2022-01-04,TQBR,Мечел ап,MTLRP,4254,226111378.0,321.6,316.7,326.0,325.8,322.55,325.8,701010,322.55,322.55,325.8,226111378.0,226111378.0,226111378.0,0,3,SUR,1.5,,MTLRP
2022-01-04,TQBR,МТС-ао,MTSS,10516,565500248.5,304.9,302.85,306.5,304.55,304.95,304.95,1854360,305.05,305.05,304.55,503976193.5,503976193.5,503976193.5,0,3,SUR,0.1,,MTSS
2022-01-04,TQBR,М.видео,MVID,12335,206531008.1,454.0,451.4,467.0,466.5,457.2,466.5,451774,457.2,457.2,466.5,206531008.1,206531008.1,206531008.1,0,3,SUR,3.39,,MVID
2022-01-04,TQBR,НКНХ ао,NKNC,776,4556488.0,118.6,116.0,118.95,117.95,117.25,117.95,38860,117.25,117.25,117.95,4556488.0,4556488.0,4556488.0,0,3,SUR,-0.84,,NKNC
2022-01-04,TQBR,НКНХ ап,NKNCP,1047,16826630.4,104.24,103.52,105.5,104.98,104.86,104.98,160480,104.86,104.86,104.98,16826630.4,16826630.4,16826630.4,0,3,SUR,0.83,,NKNCP
2022-01-04,TQBR,НЛМК ао,NLMK,20171,1419987093.6,218.8,216.52,219.4,217.76,217.78,218.4,6520580,217.66,217.66,217.76,1201956964.8,1201956964.8,1201956964.8,0,3,SUR,-0.13,,NLMK
2022-01-04,TQBR,НМТП ао,NMTP,1116,9425943.5,6.9,6.88,6.985,6.88,6.945,6.88,1356900,6.945,6.945,6.88,9425943.5,9425943.5,9425943.5,0,3,SUR,0.0,,NMTP
2022-01-04,TQBR,iНаукаСвяз,NSVZ,47,228445.0,181.0,180.0,184.0,183.5,183.0,183.5,1250,,182.0,183.5,0.0,530780.0,0.0,0,3,SUR,1.1,,NSVZ
2022-01-04,TQBR,Новатэк ао,NVTK,16436,1714377668.4,1770.0,1756.6,1795.8,1792.0,1777.6,1788.6,964473,1776.6,1776.6,1792.0,1442629419.0,1442629419.0,1442629419.0,0,3,SUR,0.8,,NVTK
2022-01-04,TQBR,ОГК-2 ао,OGKB,3267,87055935.4,0.645,0.6404,0.6462,0.6416,0.6438,0.6416,135214000,0.6438,0.6438,0.6416,87055935.4,87055935.4,87055935.4,0,3,SUR,-0.43,,OGKB
2022-01-04,TQBR,ОМЗ-ап,OMZZP,10,54675.0,4935.0,4935.0,4980.0,4960.0,4970.0,4960.0,11,,4895.0,4960.0,0.0,503945.0,0.0,0,3,SUR,-0.6,,OMZZP
2022-01-04,TQBR,Озон,OZON,27138,1161670343.5,2244.5,2168.0,2287.0,2197.5,2227.5,2209.0,521567,2242.0,2242.0,2197.5,778870288.0,778870288.0,778870288.0,0,3,SUR,-1.32,,OZON
2022-01-04,TQBR,ПавлАвт ао,PAZA,6,34980.0,5840.0,5800.0,5880.0,5800.0,5840.0,5800.0,6,5800.0,5820.0,5800.0,748560.0,500680.0,748560.0,0,3,SUR,1.05,,PAZA
2022-01-04,TQBR,ФосАгро ао,PHOR,5850,354552246.0,5896.0,5856.0,5950.0,5939.0,5913.0,5910.0,59964,5911.0,5911.0,5939.0,302956336.0,302956336.0,302956336.0,0,3,SUR,-0.44,,PHOR
2022-01-04,TQBR,ПИК ао,PIKK,17058,624138412.7,1158.6,1151.3,1198.0,1171.6,1175.3,1171.0,531057,1173.6,1173.6,1171.6,465740221.0,465740221.0,465740221.0,0,3,SUR,1.32,,PIKK
2022-01-04,TQBR,Полюс,PLZL,12315,1312706509.0,13046.5,12794.0,13072.5,13024.5,12939.0,12996.0,101454,12933.5,12933.5,13024.5,1159026366.5,1159026366.5,1159026366.5,0,3,SUR,0.24,,PLZL
2022-01-04,TQBR,ПермьЭнСб,PMSB,48,207742.0,155.4,155.3,157.2,156.4,156.2,156.4,1330,,156.3,156.4,0.0,514355.0,0.0,0,3,SUR,0.32,,PMSB
2022-01-04,TQBR,Polymetal,POLY,18735,990184542.9,1311.1,1294.4,1316.9,1303.0,1302.7,1305.9,760110,1302.3,1302.3,1303.0,859000751.7,859000751.7,859000751.7,0,3,SUR,-0.69,,POLY
2022-01-04,TQBR,Приморье,PRMB,3,117000.0,39200.0,38400.0,39400.0,38400.0,39000.0,38400.0,3,40000.0,39200.0,38400.0,1082600.0,510600.0,1082600.0,0,3,SUR,0.52,,PRMB
2022-01-04,TQBR,iNanduQPLC,QIWI,2125,26668342.5,619.0,608.0,622.0,617.0,616.5,615.0,43249,617.5,617.5,617.0,21406821.0,21406821.0,21406821.0,0,3,SUR,0.0,,QIWI
2022-01-04,TQBR,ГК РБК ао,RBCM,113,427368.6,3.83,3.808,3.848,3.83,3.826,3.83,111700,,3.82,3.83,0.0,514582.8,0.0,0,3,SUR,0.16,,RBCM
2022-01-04,TQBR,РДБанк ао,RDRB,11,58720.0,206.0,202.0,206.0,202.0,202.0,202.0,290,,206.0,202.0,0.0,501620.0,0.0,0,3,SUR,0.0,,RDRB
2022-01-04,TQBR,РГС СК ао,RGSS,614,2285594.4,0.1898,0.1862,0.2082,0.1966,0.1976,0.199,11567000,0.1976,0.1976,0.1966,2285594.4,2285594.4,2285594.4,0,3,SUR,6.99,,RGSS
2022-01-04,TQBR,ЭнергияРКК,RKKE,27,202090.0,6400.0,6400.0,6590.0,6510.0,6520.0,6500.0,31,,6400.0,6510.0,0.0,511950.0,0.0,0,3,SUR,1.56,,RKKE
2022-01-04,TQBR,Русолово,ROLO,963,9604702.5,8.955,8.6,9.08,8.8,8.835,8.8,1087400,8.835,8.835,8.8,9604702.5,9604702.5,9604702.5,0,3,SUR,-1.51,,ROLO
2022-01-04,TQBR,Роснефть,ROSN,27648,1455030088.35,610.9,605.55,617.0,615.0,612.8,613.5,2374410,613.05,613.05,615.0,1139039601.3,1139039601.3,1139039601.3,0,3,SUR,0.42,,ROSN
2022-01-04,TQBR,РОСИНТЕРао,ROST,57,180184.0,70.2,69.8,71.0,71.0,70.4,71.0,2560,,70.2,71.0,0.0,500454.0,0.0,0,3,SUR,1.14,,ROST
2022-01-04,TQBR,Россети ао,RSTI,8539,299201572.8,1.193,1.1848,1.2464,1.1947,1.2008,1.2079,249159000,1.2007,1.2007,1.1947,288010371.9,288010371.9,288010371.9,0,3,SUR,2.36,,RSTI
2022-01-04,TQBR,ГР Ростов,RTGZ,3,97200.0,32400.0,32400.0,32400.0,32400.0,32400.0,32400.0,3,31100.0,31100.0,32400.0,807800.0,528600.0,807800.0,0,3,SUR,4.18,,RTGZ
2022-01-04,TQBR,Ростел -ао,RTKM,6398,147449644.1,86.68,85.11,86.68,85.99,86.06,86.05,1713360,86.13,86.13,85.99,117653245.6,117653245.6,117653245.6,0,3,SUR,-0.2,,RTKM
2022-01-04,TQBR,Ростел -ап,RTKMP,1613,29249797.5,76.8,76.1,77.95,77.15,77.1,77.15,379280,77.1,77.1,77.15,29249797.5,29249797.5,29249797.5,0,3,SUR,1.11,,RTKMP
2022-01-04,TQBR,ТНСэнРст,RTSB,50,117610.0,0.658,0.652,0.674,0.672,0.664,0.674,177000,,0.662,0.672,0.0,504064.0,0.0,0,3,SUR,2.74,,RTSB
2022-01-04,TQBR,РУСАЛ ао,RUAL,22710,813906292.65,74.0,72.25,74.38,74.36,73.71,74.15,11041910,73.695,73.695,74.36,728714082.2,728714082.2,728714082.2,0,3,SUR,0.54,,RUAL
2022-01-04,TQBR,СамарЭн-ао,SAGO,32,336978.0,1.14,1.14,1.174,1.162,1.154,1.162,292000,,1.156,1.162,0.0,518922.0,0.0,0,3,SUR,0.87,,SAGO
2022-01-04,TQBR,СамарЭн-ап,SAGOP,10,117480.0,1.132,1.132,1.199,1.197,1.175,1.197,100000,,1.169,1.197,0.0,502520.0,0.0,0,3,SUR,-0.17,,SAGOP
2022-01-04,TQBR,СаратЭн-ао,SARE,26,92502.0,0.1178,0.1156,0.1182,0.118,0.117,0.118,790000,,0.1166,0.118,0.0,516476.0,0.0,0,3,SUR,0.68,,SARE
2022-01-04,TQBR,Сбербанк,SBER,121342,16277165930.5,305.51,301.63,310.1,305.22,305.56,304.24,53270410,305.01,305.01,305.22,12413957029.6,12413957029.6,12413957029.6,0,3,SUR,-0.4,,SBER
2022-01-04,TQBR,Сбербанк-п,SBERP,27608,1836067677.8,289.8,286.02,293.0,288.71,289.56,289.01,6340870,289.05,289.05,288.71,1358658672.5,1358658672.5,1358658672.5,0,3,SUR,-0.25,,SBERP
2022-01-04,TQBR,Селигдар,SELG,411,7067599.0,58.3,57.58,58.4,58.19,58.03,58.19,121800,58.03,58.03,58.19,7067599.0,7067599.0,7067599.0,0,3,SUR,0.36,,SELG
2022-01-04,TQBR,ЭсЭфАй ао,SFIN,41,1181608.0,525.0,522.4,529.2,528.4,527.6,528.4,2240,527.6,527.6,528.4,1181608.0,1181608.0,1181608.0,0,3,SUR,-0.08,,SFIN
2022-01-04,TQBR,Сегежа,SGZH,12555,229206065.9,11.07,11.001,11.2,11.08,11.075,11.08,20695500,11.075,11.075,11.08,229206065.9,229206065.9,229206065.9,0,3,SUR,0.09,,SGZH
2022-01-04,TQBR,Сахэнер ао,SLEN,69,168327.0,3.785,3.73,3.8,3.78,3.765,3.78,44700,,3.745,3.78,0.0,509698.5,0.0,0,3,SUR,0.4,,SLEN
2022-01-04,TQBR,Сургнфгз,SNGS,14478,1343668178.0,39.6,39.365,40.5,40.28,40.04,40.175,33558200,40.06,40.06,40.28,1200014936.0,1200014936.0,1200014936.0,0,3,SUR,1.45,,SNGS
2022-01-04,TQBR,Сургнфгз-п,SNGSP,14412,1085143137.5,38.99,38.675,39.935,39.805,39.49,39.715,27477200,39.525,39.525,39.805,958682133.0,958682133.0,958682133.0,0,3,SUR,2.17,,SNGSP
2022-01-04,TQBR,СОЛЛЕРС,SVAV,130,823160.0,219.0,217.5,221.5,220.5,220.0,220.0,3740,220.0,220.0,220.5,823160.0,823160.0,823160.0,0,3,SUR,0.46,,SVAV
2022-01-04,TQBR,ТамбЭнСб,TASB,35,297925.0,0.5445,0.5445,0.5765,0.555,0.562,0.5525,530000,,0.554,0.555,0.0,503950.0,0.0,0,3,SUR,1.47,,TASB
2022-01-04,TQBR,ТамбЭнСб-п,TASBP,26,155110.0,0.454,0.4485,0.463,0.4575,0.456,0.4575,340000,,0.453,0.4575,0.0,503035.0,0.0,0,3,SUR,1.1,,TASBP
2022-01-04,TQBR,Татнфт 3ао,TATN,18659,793235646.1,517.8,511.5,518.2,517.5,515.6,515.4,1538357,515.8,515.8,517.5,651314811.0,651314811.0,651314811.0,0,3,SUR,0.0,,TATN
2022-01-04,TQBR,Татнфт 3ап,TATNP,11315,304659271.5,472.1,470.1,474.4,473.7,472.8,473.8,644373,472.9,472.9,473.7,247973895.3,247973895.3,247973895.3,0,3,SUR,0.36,,TATNP
2022-01-04,TQBR,ТКСХолд ао,TCSG,36827,2575114416.0,6400.0,6202.0,6480.8,6258.0,6326.0,6264.6,407072,6329.8,6329.8,6258.0,2168524274.4,2168524274.4,2168524274.4,0,3,SUR,-1.57,,TCSG
2022-01-04,TQBR,ТГК-1,TGKA,2033,24235540.6,0.01014,0.01014,0.01029,0.0102,0.01021,0.0102,2373700000,0.01021,0.01021,0.0102,24235540.6,24235540.6,24235540.6,0,3,SUR,0.65,,TGKA
2022-01-04,TQBR,ТГК-2,TGKB,64,777160.0,0.004295,0.004245,0.00432,0.004285,0.004295,0.004285,181000000,0.004295,0.004295,0.004285,777160.0,777160.0,777160.0,0,3,SUR,0.35,,TGKB
2022-01-04,TQBR,ТГК-2 ап,TGKBP,63,86661.0,0.00661,0.00655,0.00668,0.00663,0.00662,0.00663,13100000,,0.00657,0.00663,0.0,501437.0,0.0,0,3,SUR,-0.45,,TGKBP
2022-01-04,TQBR,Квадра-п,TGKDP,26,118125.5,0.00715,0.0071,0.00716,0.00715,0.007115,0.00715,16600000,,0.00707,0.00715,0.0,526719.5,0.0,0,3,SUR,0.56,,TGKDP
2022-01-04,TQBR,ТГК-14,TGKN,191,2844670.0,0.00261,0.0026,0.00269,0.00262,0.00263,0.00262,1080000000,0.00263,0.00263,0.00262,2844670.0,2844670.0,2844670.0,0,3,SUR,0.38,,TGKN
2022-01-04,TQBR,Транснф ап,TRNFP,406,98821450.0,159950.0,159150.0,160700.0,160500.0,160150.0,160100.0,617,160150.0,160150.0,160500.0,88734900.0,88734900.0,88734900.0,0,3,SUR,0.13,,TRNFP
2022-01-04,TQBR,ТЗА ао,TUZA,94,690420.0,150.5,144.5,150.5,145.0,146.0,145.0,4730,146.0,146.0,145.0,690420.0,690420.0,690420.0,0,3,SUR,-1.36,,TUZA
2022-01-04,TQBR,ЮжКузб. ао,UKUZ,67,368110.0,1376.0,1362.0,1390.0,1388.0,1378.0,1388.0,267,,1376.0,1388.0,0.0,503702.0,0.0,0,3,SUR,0.87,,UKUZ
2022-01-04,TQBR,iАвиастКао,UNAC,177,1494674.5,0.6325,0.615,0.6335,0.6195,0.624,0.6195,2395000,0.624,0.624,0.6195,1494674.5,1494674.5,1494674.5,0,3,SUR,-0.56,,UNAC
2022-01-04,TQBR,ЮУНК ао,UNKL,40,484560.0,8240.0,8170.0,8270.0,8190.0,8210.0,8190.0,59,,8210.0,8190.0,0.0,501060.0,0.0,0,3,SUR,-0.73,,UNKL
2022-01-04,TQBR,УрКузница,URKZ,45,896300.0,15780.0,15480.0,15900.0,15820.0,15720.0,15800.0,57,15720.0,15720.0,15820.0,896300.0,896300.0,896300.0,0,3,SUR,2.46,,URKZ
2022-01-04,TQBR,УралСиб ао,USBN,236,1173275.0,0.099,0.0972,0.1046,0.1,0.1007,0.1,11650000,0.1007,0.1007,0.1,1173275.0,1173275.0,1173275.0,0,3,SUR,2.35,,USBN
2022-01-04,TQBR,ЮТэйр ао,UTAR,999,5480787.0,7.8,7.8,8.77,8.11,8.2,8.11,668100,8.2,8.2,8.11,5480787.0,5480787.0,5480787.0,0,3,SUR,4.51,,UTAR
2022-01-04,TQBR,Варьеган,VJGZ,173,1119821.0,2000.0,1920.0,2023.0,1946.0,1958.0,1969.0,572,1958.0,1958.0,1946.0,1119821.0,1119821.0,1119821.0,0,3,SUR,-1.55,,VJGZ
2022-01-04,TQBR,Варьеган-п,VJGZP,388,1851693.0,775.0,753.0,799.0,773.0,769.0,776.0,2408,769.0,769.0,773.0,1851693.0,1851693.0,1851693.0,0,3,SUR,-1.52,,VJGZP
2022-01-04,TQBR,"МКПАО ""ВК""",VKCO,14998,509271682.8,888.8,865.2,888.8,872.8,877.0,874.0,580670,877.8,877.8,872.8,412032251.2,412032251.2,412032251.2,0,3,SUR,-1.33,,VKCO
2022-01-04,TQBR,ТНСэнВорон,VRSB,520,5223868.0,233.0,223.0,233.0,225.0,225.6,225.0,23150,225.6,225.6,225.0,5223868.0,5223868.0,5223868.0,0,3,SUR,-1.23,,VRSB
2022-01-04,TQBR,ВСМПО-АВСМ,VSMO,158,12141600.0,46580.0,46200.0,47020.0,46500.0,46520.0,46500.0,261,46520.0,46520.0,46500.0,12141600.0,12141600.0,12141600.0,0,3,SUR,-0.77,,VSMO
2022-01-04,TQBR,ВТБ ао,VTBR,37325,1477383668.1,0.04945,0.04906,0.04987,0.0497,0.049575,0.0497,29800590000,0.04956,0.04956,0.0497,1056610491.65,1056610491.65,1056610491.65,0,3,SUR,0.51,,VTBR
2022-01-04,TQBR,ЦМТ ао,WTCM,39,225718.0,9.7,9.7,9.94,9.94,9.82,9.94,23000,,9.94,9.94,0.0,502670.0,0.0,0,3,SUR,2.47,,WTCM
2022-01-04,TQBR,ЦМТ ап,WTCMP,25,111406.0,8.54,8.54,8.76,8.76,8.64,8.76,12900,,8.7,8.76,0.0,501556.0,0.0,0,3,SUR,2.58,,WTCMP
2022-01-04,TQBR,ЯТЭК ао,YAKG,162,1660145.0,113.0,110.9,115.7,114.35,114.2,114.9,14540,114.2,114.2,114.35,1660145.0,1660145.0,1660145.0,0,3,SUR,1.64,,YAKG
2022-01-04,TQBR,Yandex clA,YNDX,46227,4082157142.8,4525.8,4413.0,4577.0,4454.2,4501.8,4479.8,906794,4522.2,4522.2,4454.2,2750187343.2,2750187343.2,2750187343.2,0,3,SUR,-0.78,,YNDX
2022-01-04,TQBR,ЗИЛ ао,ZILL,55,700725.0,4215.0,4040.0,4215.0,4170.0,4100.0,4170.0,171,4100.0,4100.0,4170.0,700725.0,700725.0,700725.0,0,3,SUR,0.48,,ZILL
2022-01-05,TQBR,Система ао,AFKS,23106,1194305446.7,24.708,23.1,25.179,24.16,24.344,23.593,49059400,24.636,24.636,24.16,779185428.3,779185428.3,779185428.3,0,3,SUR,-4.51,,AFKS
2022-01-05,TQBR,Аэрофлот,AFLT,22267,827391455.0,63.3,60.8,63.5,62.12,62.16,60.98,13310180,62.46,62.46,62.12,420128770.2,420128770.2,420128770.2,0,3,SUR,-3.67,,AFLT
2022-01-05,TQBR,АЛРОСА ао,ALRS,36861,1968090503.4,123.8,117.4,124.26,119.71,120.72,117.71,16302400,121.65,121.65,119.71,1287870581.8,1287870581.8,1287870581.8,0,3,SUR,-4.93,,ALRS
2022-01-05,TQBR,Башнефт ап,BANEP,2248,41874884.5,1044.0,1024.0,1048.0,1024.0,1034.5,1024.0,40481,1034.5,1034.5,1024.0,41874884.5,41874884.5,41874884.5,0,3,SUR,-2.2,,BANEP
2022-01-05,TQBR,БСП ао,BSPB,2243,19962117.6,86.68,85.36,89.49,86.11,87.35,86.11,228540,87.35,87.35,86.11,19962117.6,19962117.6,19962117.6,0,3,SUR,-1.14,,BSPB
2022-01-05,TQBR,МКБ ао,CBOM,5761,306809440.6,7.104,7.013,7.167,7.061,7.1,7.036,43209700,7.102,7.102,7.061,203424402.4,203424402.4,203424402.4,0,3,SUR,-0.93,,CBOM
2022-01-05,TQBR,СевСт-ао,CHMF,23878,1208943550.4,1603.4,1562.6,1617.4,1600.0,1600.8,1575.2,755210,1606.8,1606.8,1600.0,832999227.6,832999227.6,832999227.6,0,3,SUR,-1.76,,CHMF
2022-01-05,TQBR,Телеграф,CNTL,168,1097808.0,11.8,11.76,11.88,11.82,11.82,11.82,92900,11.82,11.82,11.82,1097808.0,1097808.0,1097808.0,0,3,SUR,0.17,,CNTL
2022-01-05,TQBR,Телеграф-п,CNTLP,152,698646.0,8.1,8.04,8.14,8.14,8.08,8.14,86400,8.08,8.08,8.14,698646.0,698646.0,698646.0,0,3,SUR,0.0,,CNTLP
2022-01-05,TQBR,ДетскийМир,DSKY,9968,166779586.6,127.58,121.5,127.6,126.86,125.5,124.04,1328940,126.76,126.76,126.86,73651951.4,73651951.4,73651951.4,0,3,SUR,-2.45,,DSKY
2022-01-05,TQBR,ДЭК ао,DVEC,377,2140268.0,1.288,1.251,1.3,1.282,1.282,1.282,1669000,1.282,1.282,1.282,2140268.0,2140268.0,2140268.0,0,3,SUR,0.47,,DVEC
2022-01-05,TQBR,Электрцинк,ELTZ,111,174410.0,169.0,169.0,175.0,171.5,173.5,171.5,1006,,171.0,171.5,0.0,500357.5,0.0,0,3,SUR,0.0,,ELTZ
2022-01-05,TQBR,ЭталонГруп,ETLN,14432,174485723.7,90.8,88.9,96.9,96.0,94.62,96.0,1844012,94.62,94.62,96.0,174485723.7,174485723.7,174485723.7,0,3,SUR,6.57,,ETLN
2022-01-05,TQBR,Россети,FEES,7283,250008289.2,0.17202,0.16666,0.17274,0.17196,0.17062,0.16852,1465360000,0.17166,0.17166,0.17196,136218872.8,136218872.8,136218872.8,0,3,SUR,-2.05,,FEES
2022-01-05,TQBR,ГАЗПРОМ ао,GAZP,164974,27818263774.4,351.9,331.55,353.5,345.2,343.54,335.0,80976450,347.54,347.54,345.2,14077314667.6,14077314667.6,14077314667.6,0,3,SUR,-4.98,,GAZP
